Nombre,CIF,Es Factura,Total,Invoice Num,Fecha,IVA 1,IVA 2
ticket186.json,NaN,No,3.3,NaN,Invalid date,NaN,NaN
ticket1860.json,NaN,No,4.7,NaN,05/03/2019,21,NaN
ticket1861.json,NaN,No,9.95,imptoescifa-60526928,09/03/2019,NaN,NaN
ticket1862.json,A80223258,No,9,s00040282ncaja:004,09/03/2019,NaN,NaN
ticket1863.json,B87602264,No,20.9,**rotacio**,09/03/2019,21,NaN
ticket1864.json,NaN,No,19.9,imptoescifa-60526928,08/03/2019,NaN,NaN
ticket1865.json,A80223258,No,2.89,s00250151ncaja:002,07/03/2019,NaN,NaN
ticket1866.json,NaN,No,1.75,fechasumi-fecha,25/02/2019,NaN,NaN
ticket1867.json,NaN,No,11.6,aparclimitado,14/02/2019,NaN,NaN
ticket1868.json,NaN,No,3.95,NaN,Invalid date,NaN,NaN
ticket1869.json,NaN,No,15.9,NaN,Invalid date,10,NaN
ticket187.json,NaN,No,22.22,Codigo,15/12/2019,NaN,NaN
ticket1870.json,NaN,No,23.45,NaN,07/02/2019,10,NaN
ticket1871.json,NaN,No,29,NaN,08/02/2019,10,NaN
ticket1872.json,NaN,No,23,t001105093,07/02/2019,NaN,NaN
ticket1873.json,NaN,No,0,NaN,Invalid date,10,NaN
ticket1874.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket1875.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket1876.json,NaN,No,29.05,NaN,04/02/2019,NaN,NaN
ticket1877.json,NaN,No,4.55660942,NaN,Invalid date,NaN,NaN
ticket1878.json,NaN,No,0,NaN,05/02/2019,21,NaN
ticket1879.json,A82492729,No,0,NaN,08/02/2019,21,NaN
ticket188.json,B18905182,No,19.36,201198fecha,04/11/2019,NaN,NaN
ticket1880.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket1881.json,NaN,No,2,NaN,07/02/2019,NaN,NaN
ticket1882.json,NaN,No,0,NaN,07/02/2019,NaN,NaN
ticket1883.json,NaN,No,1,NaN,28/02/2019,NaN,NaN
ticket1884.json,NaN,No,5.2,NaN,05/02/2019,NaN,NaN
ticket1885.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket1886.json,NaN,No,6,t001/28289hora1119:25,06/02/2019,10,NaN
ticket1887.json,NaN,No,5,NaN,07/02/2019,NaN,NaN
ticket1888.json,NaN,No,2.2,NaN,20/03/2020,NaN,NaN
ticket1889.json,NaN,No,0,eeleo01,07/02/2019,NaN,NaN
ticket189.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket1890.json,NaN,No,3.67,seadmitevolucionescon,Invalid date,21,NaN
ticket1891.json,A83052407,No,3.63,()icluido,Invalid date,21,NaN
ticket1892.json,NaN,No,4.4,NaN,20/03/2020,NaN,NaN
ticket1893.json,NaN,No,90,pedido39098350,Invalid date,NaN,NaN
ticket1894.json,NaN,No,7.3,reimprimir1,28/01/2019,10,NaN
ticket1895.json,A60526928,No,5.15,simplificada3101/0608/608,28/01/2019,21,NaN
ticket1896.json,NaN,No,90,pedido39125431,Invalid date,NaN,NaN
ticket1897.json,NaN,No,10.3,cio--zenacom,Invalid date,10,NaN
ticket1898.json,NaN,No,27,simplificada-/991,30/01/2019,NaN,NaN
ticket1899.json,31678000P,No,8.3,14210,01/03/2019,21,NaN
ticket19.json,A13048434,No,1.6,NaN,Invalid date,10,NaN
ticket190.json,NaN,No,1.65,NaN,26/11/2019,10,NaN
ticket1900.json,NaN,No,6.55,NaN,05/03/2019,4,NaN
ticket1901.json,NaN,No,1.7,aparclimitado,07/03/2019,NaN,NaN
ticket1902.json,NaN,No,40,NaN,06/03/2019,NaN,NaN
ticket1903.json,NaN,No,34,NaN,04/03/2019,10,NaN
ticket1904.json,NaN,No,2.5,NaN,06/03/1911,NaN,NaN
ticket1905.json,NaN,No,100,01010138455,Invalid date,NaN,NaN
ticket1906.json,B24328692,No,11.4,caja001,Invalid date,10,NaN
ticket1907.json,NaN,No,90,pedido39188998,Invalid date,NaN,NaN
ticket1908.json,F95417770,No,5,NaN,31/01/2019,10,NaN
ticket1909.json,A95236840,No,18.2,**rotació**,01/02/2019,21,NaN
ticket191.json,NaN,No,2.9,NaN,Invalid date,NaN,NaN
ticket1910.json,B34200212,No,7.65,NaN,01/02/2019,NaN,NaN
ticket1911.json,A28337764,No,0,NaN,01/02/2019,21,NaN
ticket1912.json,NaN,No,11.25,imptoesa78320736,04/02/2019,NaN,NaN
ticket1913.json,A28670396,No,0,NaN,04/02/2019,21,NaN
ticket1914.json,A28670396,No,0,NaN,04/02/2019,21,NaN
ticket1915.json,NaN,No,90,imptoesa78320736,05/02/2019,NaN,NaN
ticket1916.json,B18785501,Si,90,empleado00001003pe:002096,05/02/2019,10,NaN
ticket1917.json,A28670396,No,0,NaN,05/02/2019,21,NaN
ticket1918.json,A28670396,No,0,NaN,05/02/2019,21,NaN
ticket1919.json,NaN,No,34.8,NaN,20/03/2020,10,NaN
ticket192.json,B19589647,No,5.7,NaN,29/11/2019,21,NaN
ticket1920.json,NaN,No,30,NaN,12/02/2019,NaN,NaN
ticket1921.json,NaN,No,10,NaN,05/02/2019,10,NaN
ticket1922.json,NaN,No,10.2,imptoesa78320736,06/02/2019,NaN,NaN
ticket1923.json,NaN,No,29.3,NaN,06/02/2019,10,NaN
ticket1924.json,NaN,No,538,NaN,Invalid date,NaN,NaN
ticket1925.json,A28670396,No,0,NaN,06/02/2019,21,NaN
ticket1926.json,NaN,No,5389,NaN,06/02/2019,NaN,NaN
ticket1927.json,A28670396,No,0,NaN,06/02/2019,21,NaN
ticket1928.json,NaN,No,7.5,(copia),20/03/2020,NaN,NaN
ticket1929.json,B11898665,No,21.7,NaN,07/02/2019,10,NaN
ticket193.json,NaN,No,0,NaN,25/09/2019,NaN,NaN
ticket1930.json,NaN,No,90,07-02-2019 09:30 747254,07/02/2019,10,NaN
ticket1931.json,A28670396,No,0,NaN,07/02/2019,21,NaN
ticket1932.json,A28670396,No,0,NaN,07/02/2019,21,NaN
ticket1933.json,NaN,No,1455,imptoesa78320736,08/02/2019,10,NaN
ticket1934.json,A28670396,No,0,NaN,08/02/2019,21,NaN
ticket1935.json,NaN,No,0,NaN,08/02/2019,21,NaN
ticket1936.json,NaN,No,90,imptoesa78320736,11/02/2019,NaN,NaN
ticket1937.json,A28670396,No,0,NaN,11/02/2019,NaN,NaN
ticket1938.json,A28670396,No,0,NaN,11/02/2019,NaN,NaN
ticket1939.json,NaN,No,90,imptoesa78320736,12/02/2019,NaN,NaN
ticket194.json,B19589647,No,5,NaN,20/09/2019,21,NaN
ticket1940.json,A28090108,No,7.96,plazovoluc15diascoserve,Invalid date,NaN,NaN
ticket1941.json,A28670396,No,0,NaN,12/02/2019,21,NaN
ticket1942.json,A28670396,No,0,NaN,12/02/2019,21,NaN
ticket1943.json,NaN,No,7.6,imptoesa78320736,13/02/2019,NaN,NaN
ticket1944.json,A28670396,No,0,NaN,13/02/2019,21,NaN
ticket1945.json,A28670396,No,0,NaN,13/02/2019,21,NaN
ticket1946.json,NaN,No,90,imptoesa78320736,14/02/2019,NaN,NaN
ticket1947.json,A28670396,No,0,NaN,14/02/2019,21,NaN
ticket1948.json,A28670396,No,0,NaN,14/02/2019,21,NaN
ticket1949.json,NaN,No,7,NaN,06/03/2019,NaN,NaN
ticket195.json,B91807164,No,4.1,NaN,11/11/2011,NaN,NaN
ticket1950.json,NaN,No,5.4,NaN,02/06/2003,NaN,NaN
ticket1951.json,NaN,No,24.6,VENDEDOR 3003,05/03/2019,NaN,NaN
ticket1952.json,NaN,No,11.23,NaN,06/03/2019,10,NaN
ticket1953.json,NaN,No,1.2,NaN,24/01/2015,10,NaN
ticket1954.json,NaN,No,18.55231012019,NaN,Invalid date,10,NaN
ticket1955.json,NaN,No,0,NaN,04/02/2020,21,NaN
ticket1956.json,NaN,Si,0,NaN,26/02/2019,NaN,NaN
ticket1957.json,NaN,No,207,etp001aena:2201635,26/02/2019,10,NaN
ticket1958.json,NaN,No,6.55,NaN,26/02/2019,10,NaN
ticket1959.json,NaN,No,207,NaN,26/02/2019,10,NaN
ticket196.json,NaN,No,3,NaN,28/09/2019,10,NaN
ticket1960.json,NaN,No,26.6,NaN,26/02/2019,10,NaN
ticket1963.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket1964.json,NaN,No,0,NaN,12/01/2022,NaN,NaN
ticket1966.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket1968.json,NaN,No,0.61,Cour. Caja,01/12/2019,10,NaN
ticket197.json,B40167421,Si,10,1921669caja:111:55,12/12/2019,NaN,NaN
ticket1970.json,NaN,Si,6.9,NaN,20/03/2020,NaN,NaN
ticket1971.json,NaN,No,8224,NaN,05/02/2019,NaN,NaN
ticket1972.json,A82492729,No,9.6,NaN,07/02/2019,21,NaN
ticket1973.json,A82492729,No,0,NaN,03/02/2019,21,NaN
ticket1974.json,A82492729,No,0,NaN,02/02/2019,10,NaN
ticket1975.json,NaN,No,19.05,NaN,18/02/2019,21,NaN
ticket1976.json,NaN,No,1.7,NaN,18/02/2019,21,NaN
ticket1977.json,B90077850,No,12,19-02-2019 15:01 150131,Invalid date,10,NaN
ticket1978.json,A28670396,No,0,NaN,19/02/2019,21,NaN
ticket198.json,B40167421,Si,23.7,1920089caja:112:18,12/12/2019,NaN,NaN
ticket1980.json,NaN,No,2.5,NaN,16/02/2020,NaN,NaN
ticket1982.json,NaN,No,2.2011,42285,Invalid date,21,NaN
ticket1983.json,NaN,No,1.19,42279,Invalid date,21,NaN
ticket1984.json,NaN,No,6.95,NaN,Invalid date,NaN,NaN
ticket1985.json,NaN,No,3.5,NaN,20/03/2020,NaN,NaN
ticket1986.json,NaN,No,5.35,NaN,Invalid date,NaN,NaN
ticket1987.json,NaN,No,2,artículos2,Invalid date,NaN,NaN
ticket1988.json,B06369656,No,10,NaN,28/01/2019,NaN,NaN
ticket1989.json,NaN,No,1.35,074487,Invalid date,10,NaN
ticket199.json,NaN,No,2.4,NaN,Invalid date,10,NaN
ticket1990.json,NaN,No,8.25,074495,Invalid date,10,NaN
ticket1991.json,B55142194,No,3.9,NaN,Invalid date,10,NaN
ticket1992.json,NaN,No,1.7,NaN,19/01/2031,NaN,NaN
ticket1993.json,NaN,No,10,NaN,31/01/2019,10,NaN
ticket1994.json,B83244160,No,15,opercajafecha/hora/turo,21/01/2002,NaN,NaN
ticket1995.json,NaN,No,2,NaN,05/02/2019,NaN,NaN
ticket1996.json,NaN,No,2,NaN,06/02/2019,NaN,NaN
ticket1997.json,NaN,No,4.2,NaN,08/02/2019,NaN,NaN
ticket1998.json,32087034X,No,9.8,Factura,20/03/2020,NaN,NaN
ticket1999.json,NaN,No,4.7,NaN,11/02/2019,NaN,NaN
ticket20.json,NaN,No,0,colocarelformavisible,27/12/2019,NaN,NaN
ticket200.json,B09524349,No,10,NaN,05/11/2019,10,NaN
ticket2001.json,NaN,No,8,NaN,Invalid date,21,NaN
ticket2002.json,NaN,No,0,licecia,14/02/2019,NaN,NaN
ticket2003.json,B87795662,No,10.5,NaN,Invalid date,10,NaN
ticket2004.json,B41359605,No,128.5,NaN,Invalid date,4,NaN
ticket2005.json,NaN,Si,105,sim_304_2019/0192106,07/02/2019,NaN,NaN
ticket2006.json,NaN,Si,760,simplificada,24/01/2019,21,NaN
ticket2007.json,31630511Z,No,2,regalo,Invalid date,NaN,NaN
ticket2009.json,NaN,No,0,NaN,Invalid date,10,NaN
ticket201.json,B18905182,Si,3,NaN,29/05/2011,10,NaN
ticket2010.json,NaN,No,10.15,()icluido,13/02/2019,21,NaN
ticket2011.json,NaN,No,20.2,NaN,02/12/2019,NaN,NaN
ticket2012.json,NaN,No,1.8,um2019-05/9798,12/02/2019,21,NaN
ticket2013.json,NaN,No,76.6,localizador,10/12/2011,10,NaN
ticket2014.json,NaN,No,35.8,NaN,11/02/2019,10,NaN
ticket2015.json,NaN,No,52.99,60391962,09/02/2019,21,NaN
ticket2016.json,NaN,No,21.84,seadmitevolucionescon,Invalid date,10,NaN
ticket2017.json,NaN,No,783.55,2210(expdate)20**/**,19/01/2023,NaN,NaN
ticket2018.json,NaN,No,573.67,NaN,19/01/2022,NaN,NaN
ticket2019.json,NaN,No,517.7,NaN,Invalid date,NaN,NaN
ticket202.json,NaN,No,2.7,706760,01/11/2019,10,NaN
ticket203.json,NaN,No,1.8,706764,01/11/2019,10,NaN
ticket204.json,NaN,No,4.2,simplificada,31/10/2019,10,NaN
ticket205.json,NaN,No,1.2,NaN,Invalid date,10,NaN
ticket206.json,NaN,No,5,77738,29/10/2019,NaN,NaN
ticket207.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket208.json,NaN,No,3.3,NaN,21/10/2019,10,NaN
ticket209.json,NaN,No,2.5,NaN,Invalid date,NaN,NaN
ticket21.json,NaN,No,0,colocarelformavisible,26/12/2019,NaN,NaN
ticket210.json,NaN,No,2.5,NaN,Invalid date,10,NaN
ticket211.json,NaN,No,11.6,simplificadafecha,23/10/2019,10,NaN
ticket212.json,NaN,No,3,NaN,16/10/2019,10,NaN
ticket213.json,NaN,No,0,332487,Invalid date,4,NaN
ticket214.json,NaN,No,5,NaN,Invalid date,NaN,NaN
ticket215.json,NaN,No,4.25,NaN,Invalid date,NaN,NaN
ticket216.json,NaN,No,0,"?,352719",Invalid date,NaN,NaN
ticket217.json,NaN,Si,16.37,NaN,Invalid date,NaN,NaN
ticket218.json,NaN,No,5025,NaN,24/09/2019,NaN,NaN
ticket219.json,NaN,No,30.9,licecialm143,24/09/2019,NaN,NaN
ticket22.json,NaN,No,0,colocarelformavisible,27/12/2019,NaN,NaN
ticket220.json,NaN,No,2.9,idterm-detras1/a-103918,24/09/2019,NaN,NaN
ticket221.json,E40253932,No,2.5,fecha:tv-49099,13/12/2019,10,NaN
ticket222.json,E40253932,No,1.3,fecha:tv-49847,18/12/2019,10,NaN
ticket223.json,E40253932,No,1.7,fecha:tv-49848,18/12/2019,10,NaN
ticket224.json,B28000271,Si,5.4,NaN,04/12/2019,4,NaN
ticket225.json,B18905182,Si,8224,NaN,23/11/2019,NaN,NaN
ticket226.json,NaN,No,6.8,**rotacio**,23/11/2019,21,NaN
ticket227.json,NaN,No,530,vetadirecta32775,20/03/2020,NaN,NaN
ticket228.json,NaN,Si,8224,NaN,20/03/2020,10,NaN
ticket229.json,NaN,No,8224,NaN,20/03/2020,10,NaN
ticket23.json,NaN,No,0,colocarelformavisible,26/12/2019,NaN,NaN
ticket230.json,NaN,No,8224,NaN,20/03/2020,NaN,NaN
ticket231.json,NaN,No,8224,NaN,Invalid date,NaN,NaN
ticket232.json,NaN,No,8224,NaN,20/03/2020,10,NaN
ticket233.json,NaN,No,9581,tras000159,20/03/2020,10,NaN
ticket237.json,NaN,No,614,NaN,Invalid date,10,NaN
ticket24.json,NaN,No,0,colocarelformavisible,27/12/2019,NaN,NaN
ticket240.json,E40253932,No,1.3,NaN,17/12/2019,10,NaN
ticket241.json,E40253932,No,1.7,NaN,17/12/2019,10,NaN
ticket242.json,NaN,Si,21.9,NaN,Invalid date,10,NaN
ticket243.json,NaN,No,87.6,NaN,Invalid date,10,NaN
ticket244.json,NaN,No,35.3,NaN,05/12/2019,NaN,NaN
ticket245.json,NaN,No,6,licecia,06/11/2019,10,NaN
ticket246.json,NaN,No,71.4,NaN,06/11/2019,NaN,NaN
ticket247.json,NaN,No,33.09,elcompracosasdebisuteriay,15/11/2020,21,NaN
ticket248.json,NaN,No,19,reimprimir1,Invalid date,10,NaN
ticket249.json,NaN,No,11.5,reimprimir1,Invalid date,10,NaN
ticket25.json,A82492729,No,0,NaN,27/12/2019,21,NaN
ticket250.json,NaN,No,3.85,reimprimir1,Invalid date,10,NaN
ticket251.json,NaN,No,5.9,NaN,29/10/2019,NaN,NaN
ticket252.json,NaN,No,9.4,547876******02070000131877#1219#0395,Invalid date,10,NaN
ticket253.json,NaN,No,26.9,utilizaesteqrparaverypagarel,Invalid date,4,NaN
ticket254.json,NaN,Si,207,NaN,29/10/2019,NaN,NaN
ticket255.json,A13048434,No,6.6,NaN,27/11/2019,10,NaN
ticket256.json,NaN,No,0,NaN,28/11/2019,NaN,NaN
ticket257.json,NaN,No,8331,NaN,28/11/2019,NaN,NaN
ticket258.json,NaN,No,1.3,NaN,27/11/2019,NaN,NaN
ticket259.json,NaN,No,4.65,NaN,27/11/2019,NaN,NaN
ticket26.json,B40020604,No,50,NaN,02/12/2019,NaN,NaN
ticket260.json,A82492729,No,0,NaN,28/11/2019,21,NaN
ticket261.json,A82492729,No,0,NaN,27/11/2019,21,NaN
ticket262.json,NaN,No,3.38,NaN,28/11/2019,NaN,NaN
ticket263.json,B19589647,No,3.5,NaN,13/12/2019,21,NaN
ticket264.json,B19589647,No,1.95,NaN,29/11/2019,21,NaN
ticket265.json,E40253932,No,1.7,fecha:tv-49101,13/12/2019,10,NaN
ticket266.json,E40253932,No,2.5,fecha:tv-49098,13/12/2019,10,NaN
ticket267.json,NaN,No,7.7,NaN,12/12/2019,NaN,NaN
ticket268.json,NaN,No,15.95,NaN,11/12/2019,NaN,NaN
ticket269.json,NaN,No,0,NaN,11/12/2019,21,NaN
ticket27.json,NaN,No,0,NaN,27/12/2019,NaN,NaN
ticket270.json,NaN,No,42.6,NaN,Invalid date,NaN,NaN
ticket271.json,NaN,Si,19.7,seq76404,11/12/2019,21,NaN
ticket272.json,E40253932,No,2.5,fecha:tv-48981,12/12/2019,10,NaN
ticket273.json,E40253932,No,1.7,fecha:tv-48978,12/12/2019,NaN,NaN
ticket274.json,B29070943,Si,3.9,NaN,05/12/2010,NaN,NaN
ticket275.json,NaN,No,6,c/caño7,Invalid date,NaN,NaN
ticket276.json,NaN,No,27.2,NaN,Invalid date,10,NaN
ticket277.json,NaN,No,21.51,48112,Invalid date,21,NaN
ticket278.json,NaN,No,0,1/3/c051122,21/11/2019,4,NaN
ticket279.json,NaN,No,3,DESCRIPCIÓN,21/11/2019,21,NaN
ticket28.json,NaN,No,31.8,simplificadat/8226,26/12/2019,NaN,NaN
ticket280.json,NaN,No,1.5011,NaN,25/11/2020,NaN,NaN
ticket281.json,NaN,Si,0,1/3/c050900fecha,20/11/2019,NaN,NaN
ticket282.json,NaN,No,5.4,NaN,19/11/2015,NaN,NaN
ticket283.json,NaN,No,15,mc0369,03/12/2019,NaN,NaN
ticket284.json,NaN,No,3028,imptoesb-41014028,22/11/2019,NaN,NaN
ticket285.json,NaN,No,15,rasimplificada14316sti001,04/12/2019,21,NaN
ticket286.json,NaN,No,5,paracualquiericiiencia,20/03/2020,NaN,NaN
ticket287.json,NaN,No,3.05,19002015726,10/12/2019,NaN,NaN
ticket288.json,NaN,No,10.8,270209-fecha:e-mail:prismacabriteria@gmailc,04/12/2019,21,NaN
ticket289.json,NaN,No,1.05,NaN,20/03/2020,10,NaN
ticket290.json,B83244160,No,8.75,opercajafecha/hora/turo,24/04/2012,10,NaN
ticket291.json,B18905182,No,33.6,NaN,10/03/2012,NaN,NaN
ticket292.json,NaN,No,0,miguelágelallassubtilrecibo60),20/03/2020,NaN,NaN
ticket293.json,A82492729,No,12.7,NaN,24/11/2019,21,NaN
ticket294.json,NaN,No,0,autorizació274603,21/11/2019,NaN,NaN
ticket295.json,NaN,No,4.65,NaN,22/11/2019,NaN,NaN
ticket296.json,NaN,No,14,NaN,Invalid date,10,NaN
ticket297.json,NaN,No,18.4,50085-2,28/11/2019,21,NaN
ticket298.json,NaN,No,17.05,49794-2,27/11/2019,21,NaN
ticket299.json,NaN,No,25,NaN,24/11/2019,4,NaN
ticket30.json,B18796995,Si,50,expediete,09/07/2019,NaN,NaN
ticket300.json,A82492729,No,0,NaN,22/11/2019,21,NaN
ticket301.json,NaN,No,15.1,comesales,23/11/2019,10,NaN
ticket302.json,NaN,No,3.3,comesales,23/11/2019,NaN,NaN
ticket303.json,NaN,No,2.8,NaN,01/05/2063,10,NaN
ticket305.json,B18905182,No,46.8,NaN,23/11/2019,NaN,NaN
ticket306.json,NaN,No,1.35,NaN,Invalid date,NaN,NaN
ticket307.json,NaN,No,3.25,NaN,24/11/2019,NaN,NaN
ticket308.json,NaN,No,0,colocarelforma,22/11/2019,NaN,NaN
ticket309.json,NaN,No,40,NaN,27/11/2019,NaN,NaN
ticket31.json,NaN,No,21.38,lpedido405-1580966-4260320,20/03/2020,NaN,NaN
ticket310.json,NaN,No,7.9,cocompra,27/11/2019,NaN,NaN
ticket311.json,NaN,No,1.8,ecesariocompra,20/03/2020,21,NaN
ticket312.json,NaN,No,20,NaN,27/11/2019,NaN,NaN
ticket313.json,NaN,No,24.99,tipodocumeto,30/11/2019,4,NaN
ticket314.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket315.json,NaN,No,15.95,coservesuparacualquier,05/11/2019,NaN,NaN
ticket316.json,NaN,No,8.56,reclamaciopresenteelyel,Invalid date,NaN,NaN
ticket317.json,31678000P,No,11.05,17939,12/11/2019,21,NaN
ticket318.json,NaN,Si,0,NaN,Invalid date,NaN,NaN
ticket319.json,A86868189,Si,0,NaN,Invalid date,4,NaN
ticket32.json,NaN,No,18,pedido,24/06/2019,NaN,NaN
ticket320.json,B90040346,Si,119,NaN,14/10/2019,10,NaN
ticket321.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket322.json,NaN,No,10,NaN,21/11/2019,10,NaN
ticket323.json,NaN,No,4032,NaN,13/11/2020,NaN,NaN
ticket324.json,B40167421,No,10.65,1921202caja:109:55,04/12/2019,10,NaN
ticket325.json,NaN,Si,0,cobrador,20/03/2020,NaN,NaN
ticket326.json,NaN,No,5.5,19v80920100008976,28/11/2019,21,NaN
ticket327.json,NaN,No,26.25,NaN,Invalid date,NaN,NaN
ticket328.json,NaN,No,10,1920376076,Invalid date,21,NaN
ticket329.json,A28425270,Si,29.9,NaN,Invalid date,21,NaN
ticket33.json,NaN,No,106,reserva,20/03/2020,NaN,NaN
ticket330.json,NaN,No,39.5,NaN,Invalid date,NaN,NaN
ticket332.json,E40253932,No,1.3,cha:tv-47761,05/12/2019,10,NaN
ticket333.json,E40253932,No,1.7,fecha:tv-47760,05/12/2019,10,NaN
ticket334.json,E40253932,No,2.5,fecha:tv-47759,05/12/2019,10,NaN
ticket335.json,E40253932,No,1.3,fecha:tv-47636,04/12/2019,10,NaN
ticket336.json,E40253932,No,1.7,tv-47638,04/12/2019,10,NaN
ticket337.json,E40253932,No,1.7,a:tv-47496,03/12/2019,10,NaN
ticket338.json,E40253932,No,2.5,fecha:,04/12/2019,10,NaN
ticket34.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket340.json,E40253932,No,1.3,fecha:tv-47495,03/12/2019,10,NaN
ticket341.json,NaN,No,7.5,ecesariocompra,20/03/2020,NaN,NaN
ticket342.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket343.json,E40253932,No,2.5,tv-47497,03/12/2019,10,NaN
ticket344.json,A82492729,No,0,NaN,01/12/2019,21,NaN
ticket345.json,E40173189,No,4.8,c\ifantaisabel6,20/03/2020,10,NaN
ticket346.json,E40253932,No,1.7,fecha:tv-47356,02/12/2019,10,NaN
ticket347.json,E40253932,No,1.3,fecha:tv-47355,02/12/2019,10,NaN
ticket348.json,A86868189,No,0.21,NaN,Invalid date,21,NaN
ticket349.json,NaN,No,11.3,NaN,20/03/2020,NaN,NaN
ticket35.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket350.json,NaN,No,12.99,citaeas,20/03/2020,NaN,NaN
ticket351.json,B19662477,Si,60,FECHA FACTURA:,01/12/2019,NaN,NaN
ticket352.json,NaN,No,3.25,19b1000100013912,27/11/2019,NaN,NaN
ticket353.json,NaN,No,0,colocarelformavisible,12/11/2019,NaN,NaN
ticket354.json,NaN,No,0,colocarelformavissle,12/11/2019,NaN,NaN
ticket355.json,NaN,No,0,colocarelformavisible,12/11/2019,NaN,NaN
ticket356.json,NaN,No,7.1,NaN,13/11/2019,10,NaN
ticket357.json,NaN,No,4779,NaN,20/03/2020,10,NaN
ticket358.json,NaN,No,0,876701mgrecibo21,20/03/2020,NaN,NaN
ticket359.json,NaN,No,2.8,comesales,23/11/2019,10,NaN
ticket36.json,NaN,No,125.36,tarjeta,29/10/2019,NaN,NaN
ticket360.json,NaN,No,0,licecia,22/11/2019,10,NaN
ticket361.json,NaN,No,9.25,simp281281190281,23/11/2019,NaN,NaN
ticket362.json,NaN,No,60,NaN,Invalid date,NaN,NaN
ticket363.json,B40257321,No,18.45,lacompraseharamediantevalela,23/11/2019,NaN,NaN
ticket364.json,A82492729,No,0,NaN,19/11/2019,21,NaN
ticket365.json,A82492729,No,0,NaN,19/11/2019,21,NaN
ticket366.json,A82492729,No,0,NaN,23/11/2019,21,NaN
ticket367.json,A82492729,No,0,NaN,24/11/2019,21,NaN
ticket368.json,NaN,No,4.5,270116-fecha:e-mail:prismacabriteria@gmailc,27/11/2019,21,NaN
ticket37.json,NaN,No,938.17,eviodhlexpressconalbaran6110632003dongguan,08/11/2019,NaN,NaN
ticket370.json,NaN,No,0,colocarelformavisible,28/11/2019,NaN,NaN
ticket371.json,NaN,No,0,colocarelformavisible,28/11/2019,NaN,NaN
ticket372.json,NaN,No,0,colocarelformavisible,28/11/2019,NaN,NaN
ticket373.json,NaN,No,0,colocarelformavisible,27/11/2019,NaN,NaN
ticket374.json,NaN,No,0,colocarelformavisible,27/11/2019,NaN,NaN
ticket375.json,NaN,No,6.5,NaN,21/11/2019,4,NaN
ticket376.json,A82492729,No,0,NaN,22/11/2019,21,NaN
ticket377.json,A82492729,No,0,NaN,21/11/2019,21,NaN
ticket378.json,NaN,No,14.7,imprescidibleconservareste,26/11/2019,4,NaN
ticket38.json,B73347494,Si,219.83,pedido22019625512,19/11/2019,NaN,NaN
ticket380.json,A82492729,No,0,NaN,26/11/2019,21,NaN
ticket381.json,A82492729,No,10.257,NaN,26/11/2019,NaN,NaN
ticket382.json,NaN,No,124,(copia),05/11/2020,NaN,NaN
ticket383.json,NaN,No,1.3,NaN,14/11/2019,NaN,NaN
ticket384.json,A82492729,No,0,NaN,14/11/2019,21,NaN
ticket385.json,A82492729,No,0,NaN,14/11/2019,21,NaN
ticket386.json,NaN,No,0,NaN,14/11/2019,NaN,NaN
ticket387.json,A82492729,No,0,NaN,05/11/2019,21,NaN
ticket388.json,NaN,No,10,NaN,25/10/2019,10,NaN
ticket389.json,A82492729,No,0,NaN,25/10/2019,21,NaN
ticket39.json,NaN,No,58,cofirmación2125056223,20/03/2020,10,NaN
ticket390.json,NaN,No,0,NaN,22/11/2019,NaN,NaN
ticket391.json,NaN,No,0,colocarelformavisible,22/11/2019,NaN,NaN
ticket392.json,A82492729,No,0,NaN,24/10/2019,21,NaN
ticket393.json,A40018111,No,4.2,NaN,24/10/2019,NaN,NaN
ticket394.json,NaN,No,8.5,NaN,23/10/2019,10,NaN
ticket395.json,A82492729,No,0,NaN,18/10/2019,21,NaN
ticket396.json,A13048434,No,6.6,NaN,19/11/2019,10,NaN
ticket397.json,NaN,No,6.8,NaN,20/11/2019,NaN,NaN
ticket398.json,NaN,No,8331,NaN,20/11/2019,NaN,NaN
ticket399.json,NaN,No,40.4,NaN,19/11/2019,10,NaN
ticket40.json,NaN,No,1.35,NaN,26/12/2019,NaN,NaN
ticket400.json,NaN,No,4.6,NaN,19/11/2019,NaN,NaN
ticket401.json,NaN,No,30.5,TX COLA small,Invalid date,NaN,NaN
ticket402.json,NaN,No,1.35,NaN,19/11/2019,NaN,NaN
ticket403.json,NaN,No,10.1,NaN,28/10/2019,NaN,NaN
ticket404.json,NaN,No,8331,NaN,20/11/2019,NaN,NaN
ticket405.json,NaN,No,30.75,NaN,28/10/2019,NaN,NaN
